1091,16:27:5,1868,C,N,0.93,50.97,0.03,0:20:15,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:6,1869,C,N,1.27,50.95,0.03,0:20:16,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:7,1870,C,N,1.95,50.93,0.04,0:20:17,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:8,1871,C,N,0.17,50.90,0.03,0:20:18,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:9,1872,C,N,1.53,50.88,0.04,0:20:19,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:10,1873,C,N,1.19,50.85,0.04,0:20:20,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:11,1874,C,N,0.51,50.83,0.03,0:20:21,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:12,1875,C,N,0.85,50.81,0.04,0:20:22,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:13,1876,C,N,1.19,50.78,0.03,0:20:23,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:14,1877,C,N,1.78,50.76,0.03,0:20:24,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:15,1878,C,N,3.14,50.74,0.04,0:20:25,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:16,1879,C,N,1.44,50.71,0.03,0:20:26,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:17,1880,C,N,2.12,50.69,0.03,0:20:27,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:18,1881,C,N,1.44,50.68,0.03,0:20:28,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:19,1882,C,N,0.68,50.66,0.03,0:20:29,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:20,1883,C,N,2.38,50.64,0.03,0:20:30,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:21,1884,C,N,0.34,50.63,0.03,0:20:31,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:22,1885,C,N,1.02,50.59,0.03,0:20:32,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:23,1886,C,N,1.36,50.57,0.04,0:20:33,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:24,1887,C,N,1.70,50.56,0.03,0:20:34,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:25,1888,C,N,0.25,50.52,0.03,0:20:35,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:26,1889,C,N,1.61,50.49,0.04,0:20:36,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:27,1890,C,N,1.27,50.47,0.04,0:20:37,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:28,1891,C,N,0.59,50.47,0.03,0:20:38,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:29,1892,C,N,0.85,50.44,0.03,0:20:39,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:30,1893,C,N,1.19,50.42,0.03,0:20:40,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:31,1894,C,N,2.55,50.40,0.03,0:20:41,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:32,1895,C,N,2.21,50.39,0.04,0:20:42,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:33,1896,C,N,1.19,50.35,0.03,0:20:43,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:34,1897,C,N,1.87,50.34,0.04,0:20:44,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:35,1898,C,N,0.08,50.32,0.03,0:20:45,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:36,1899,C,N,1.44,50.30,0.03,0:20:46,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:37,1900,C,N,1.78,50.28,0.03,0:20:47,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:38,1901,C,N,1.44,50.27,0.04,0:20:48,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:39,1902,C,N,0.76,50.25,0.03,0:20:49,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:40,1903,C,N,-19.67,50.22,0.03,0:20:50,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:41,1904,C,N,-17.98,50.20,0.03,0:20:51,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:42,1905,C,N,-17.73,50.18,0.04,0:20:52,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:43,1906,C,N,-19.08,50.16,0.03,0:20:53,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:44,1907,C,N,-19.76,50.13,0.03,0:20:54,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:45,1908,C,N,-19.76,50.11,0.03,0:20:55,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:46,1909,C,N,-19.08,50.10,0.03,0:20:56,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:47,1910,C,N,-19.76,50.08,0.03,0:20:57,0.00,0.00,0,0,FS_STANDBY,LS_CM
